drummer,session,id,style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split
drummer1,drummer1/session2,drummer1/session2/191,rock,115,fill,4-4,drummer1/session2/191_rock_115_fill_4-4.mid,drummer1/session2/191_rock_115_fill_4-4.wav,2.119565,train
drummer1,drummer1/session2,drummer1/session2/192,rock,115,fill,4-4,drummer1/session2/192_rock_115_fill_4-4.mid,drummer1/session2/192_rock_115_fill_4-4.wav,1.656521,train
drummer1,drummer1/session2,drummer1/session2/193,rock,115,fill,4-4,drummer1/session2/193_rock_115_fill_4-4.mid,drummer1/session2/193_rock_115_fill_4-4.wav,1.780434,train
drummer1,drummer1/session2,drummer1/session2/194,rock,115,fill,4-4,drummer1/session2/194_rock_115_fill_4-4.mid,drummer1/session2/194_rock_115_fill_4-4.wav,2.163043,train
drummer1,drummer1/session2,drummer1/session2/195,rock,115,fill,4-4,drummer1/session2/195_rock_115_fill_4-4.mid,drummer1/session2/195_rock_115_fill_4-4.wav,1.609782,validation
drummer1,drummer1/session2,drummer1/session2/196,rock,115,fill,4-4,drummer1/session2/196_rock_115_fill_4-4.mid,drummer1/session2/196_rock_115_fill_4-4.wav,1.817391,validation
drummer1,drummer1/session2,drummer1/session2/197,rock,115,fill,4-4,drummer1/session2/197_rock_115_fill_4-4.mid,drummer1/session2/197_rock_115_fill_4-4.wav,1.857608,train
drummer1,drummer1/session2,drummer1/session2/198,rock,115,fill,4-4,drummer1/session2/198_rock_115_fill_4-4.mid,drummer1/session2/198_rock_115_fill_4-4.wav,1.669565,validation
drummer1,drummer1/session2,drummer1/session2/2,latin/chacarera,118,beat,4-4,drummer1/session2/2_latin-chacarera_118_beat_4-4.mid,drummer1/session2/2_latin-chacarera_118_beat_4-4.wav,134.186553,train
drummer1,drummer1/session2,drummer1/session2/20,country,114,fill,4-4,drummer1/session2/20_country_114_fill_4-4.mid,drummer1/session2/20_country_114_fill_4-4.wav,2.060308,train
drummer1,drummer1/session2,drummer1/session2/21,country,114,fill,4-4,drummer1/session2/21_country_114_fill_4-4.mid,drummer1/session2/21_country_114_fill_4-4.wav,1.915571,train
drummer1,drummer1/session2,drummer1/session2/22,country,114,fill,4-4,drummer1/session2/22_country_114_fill_4-4.mid,drummer1/session2/22_country_114_fill_4-4.wav,1.951755,train
drummer1,drummer1/session2,drummer1/session2/23,country,114,fill,4-4,drummer1/session2/23_country_114_fill_4-4.mid,drummer1/session2/23_country_114_fill_4-4.wav,1.978071,train
drummer1,drummer1/session2,drummer1/session2/24,country,114,fill,4-4,drummer1/session2/24_country_114_fill_4-4.mid,drummer1/session2/24_country_114_fill_4-4.wav,1.940790,test
drummer1,drummer1/session2,drummer1/session2/25,country,114,fill,4-4,drummer1/session2/25_country_114_fill_4-4.mid,drummer1/session2/25_country_114_fill_4-4.wav,1.919957,validation
drummer1,drummer1/session2,drummer1/session2/26,country,114,fill,4-4,drummer1/session2/26_country_114_fill_4-4.mid,drummer1/session2/26_country_114_fill_4-4.wav,1.667764,train
drummer1,drummer1/session2,drummer1/session2/27,country,114,fill,4-4,drummer1/session2/27_country_114_fill_4-4.mid,drummer1/session2/27_country_114_fill_4-4.wav,1.911185,train
drummer1,drummer1/session2,drummer1/session2/28,country,114,fill,4-4,drummer1/session2/28_country_114_fill_4-4.mid,drummer1/session2/28_country_114_fill_4-4.wav,1.930922,train
drummer1,drummer1/session2,drummer1/session2/29,country,114,fill,4-4,drummer1/session2/29_country_114_fill_4-4.mid,drummer1/session2/29_country_114_fill_4-4.wav,1.947369,train
drummer1,drummer1/session2,drummer1/session2/3,latin/chacarera,118,beat,4-4,drummer1/session2/3_latin-chacarera_118_beat_4-4.mid,drummer1/session2/3_latin-chacarera_118_beat_4-4.wav,98.963006,train
drummer1,drummer1/session2,drummer1/session2/30,country,114,fill,4-4,drummer1/session2/30_country_114_fill_4-4.mid,drummer1/session2/30_country_114_fill_4-4.wav,1.915571,test
drummer1,drummer1/session2,drummer1/session2/31,country,114,fill,4-4,drummer1/session2/31_country_114_fill_4-4.mid,drummer1/session2/31_country_114_fill_4-4.wav,1.688597,train
drummer1,drummer1/session2,drummer1/session2/32,punk,140,beat,4-4,drummer1/session2/32_punk_140_beat_4-4.mid,drummer1/session2/32_punk_140_beat_4-4.wav,150.848063,train
drummer1,drummer1/session2,drummer1/session2/33,punk,128,beat,4-4,drummer1/session2/33_punk_128_beat_4-4.mid,drummer1/session2/33_punk_128_beat_4-4.wav,3.811523,train
drummer1,drummer1/session2,drummer1/session2/34,punk,128,beat,4-4,drummer1/session2/34_punk_128_beat_4-4.mid,drummer1/session2/34_punk_128_beat_4-4.wav,7.115234,train
drummer1,drummer1/session2,drummer1/session2/35,punk,128,beat,4-4,drummer1/session2/35_punk_128_beat_4-4.mid,drummer1/session2/35_punk_128_beat_4-4.wav,110.610352,test
drummer1,drummer1/session2,drummer1/session2/36,punk,128,beat,4-4,drummer1/session2/36_punk_128_beat_4-4.mid,drummer1/session2/36_punk_128_beat_4-4.wav,7.198242,train
drummer1,drummer1/session2,drummer1/session2/37,punk,128,beat,4-4,drummer1/session2/37_punk_128_beat_4-4.mid,drummer1/session2/37_punk_128_beat_4-4.wav,1.821289,train
drummer1,drummer1/session2,drummer1/session2/38,punk,128,fill,4-4,drummer1/session2/38_punk_128_fill_4-4.mid,drummer1/session2/38_punk_128_fill_4-4.wav,1.845703,validation
drummer1,drummer1/session2,drummer1/session2/39,punk,128,fill,4-4,drummer1/session2/39_punk_128_fill_4-4.mid,drummer1/session2/39_punk_128_fill_4-4.wav,1.818359,train
drummer1,drummer1/session2,drummer1/session2/4,jazz,120,beat,3-4,drummer1/session2/4_jazz_120_beat_3-4.mid,drummer1/session2/4_jazz_120_beat_3-4.wav,131.700000,train
drummer1,drummer1/session2,drummer1/session2/40,punk,128,fill,4-4,drummer1/session2/40_punk_128_fill_4-4.mid,drummer1/session2/40_punk_128_fill_4-4.wav,1.807617,train
drummer1,drummer1/session2,drummer1/session2/41,punk,128,fill,4-4,drummer1/session2/41_punk_128_fill_4-4.mid,drummer1/session2/41_punk_128_fill_4-4.wav,1.825195,train
drummer1,drummer1/session2,drummer1/session2/42,punk,128,fill,4-4,drummer1/session2/42_punk_128_fill_4-4.mid,drummer1/session2/42_punk_128_fill_4-4.wav,1.751953,train
drummer1,drummer1/session2,drummer1/session2/43,punk,128,fill,4-4,drummer1/session2/43_punk_128_fill_4-4.mid,drummer1/session2/43_punk_128_fill_4-4.wav,1.830078,train
drummer1,drummer1/session2,drummer1/session2/44,punk,128,fill,4-4,drummer1/session2/44_punk_128_fill_4-4.mid,drummer1/session2/44_punk_128_fill_4-4.wav,1.841797,train
drummer1,drummer1/session2,drummer1/session2/45,punk,128,fill,4-4,drummer1/session2/45_punk_128_fill_4-4.mid,drummer1/session2/45_punk_128_fill_4-4.wav,1.837891,train
drummer1,drummer1/session2,drummer1/session2/46,punk,128,fill,4-4,drummer1/session2/46_punk_128_fill_4-4.mid,drummer1/session2/46_punk_128_fill_4-4.wav,1.862305,train
drummer1,drummer1/session2,drummer1/session2/47,punk,128,fill,4-4,drummer1/session2/47_punk_128_fill_4-4.mid,drummer1/session2/47_punk_128_fill_4-4.wav,1.861328,test
drummer1,drummer1/session2,drummer1/session2/48,punk,128,fill,4-4,drummer1/session2/48_punk_128_fill_4-4.mid,drummer1/session2/48_punk_128_fill_4-4.wav,1.823242,test
drummer1,drummer1/session2,drummer1/session2/49,punk,128,fill,4-4,drummer1/session2/49_punk_128_fill_4-4.mid,drummer1/session2/49_punk_128_fill_4-4.wav,1.820312,test
drummer1,drummer1/session2,drummer1/session2/5,jazz,200,beat,3-4,drummer1/session2/5_jazz_200_beat_3-4.mid,drummer1/session2/5_jazz_200_beat_3-4.wav,118.338125,train
drummer1,drummer1/session2,drummer1/session2/50,punk,128,fill,4-4,drummer1/session2/50_punk_128_fill_4-4.mid,drummer1/session2/50_punk_128_fill_4-4.wav,1.848633,train
drummer1,drummer1/session2,drummer1/session2/51,punk,128,fill,4-4,drummer1/session2/51_punk_128_fill_4-4.mid,drummer1/session2/51_punk_128_fill_4-4.wav,1.836914,train
drummer1,drummer1/session2,drummer1/session2/52,punk,128,fill,4-4,drummer1/session2/52_punk_128_fill_4-4.mid,drummer1/session2/52_punk_128_fill_4-4.wav,1.695312,train
drummer1,drummer1/session2,drummer1/session2/53,punk,128,fill,4-4,drummer1/session2/53_punk_128_fill_4-4.mid,drummer1/session2/53_punk_128_fill_4-4.wav,1.727539,train
drummer1,drummer1/session2,drummer1/session2/54,punk,128,fill,4-4,drummer1/session2/54_punk_128_fill_4-4.mid,drummer1/session2/54_punk_128_fill_4-4.wav,1.714844,train
drummer1,drummer1/session2,drummer1/session2/55,punk,128,fill,4-4,drummer1/session2/55_punk_128_fill_4-4.mid,drummer1/session2/55_punk_128_fill_4-4.wav,1.713867,train
drummer1,drummer1/session2,drummer1/session2/56,punk,128,fill,4-4,drummer1/session2/56_punk_128_fill_4-4.mid,drummer1/session2/56_punk_128_fill_4-4.wav,1.726562,train
drummer1,drummer1/session2,drummer1/session2/57,punk,128,fill,4-4,drummer1/session2/57_punk_128_fill_4-4.mid,drummer1/session2/57_punk_128_fill_4-4.wav,1.716797,validation
drummer1,drummer1/session2,drummer1/session2/58,punk,128,fill,4-4,drummer1/session2/58_punk_128_fill_4-4.mid,drummer1/session2/58_punk_128_fill_4-4.wav,1.728516,train
drummer1,drummer1/session2,drummer1/session2/59,punk,128,fill,4-4,drummer1/session2/59_punk_128_fill_4-4.mid,drummer1/session2/59_punk_128_fill_4-4.wav,1.946289,train
drummer1,drummer1/session2,drummer1/session2/6,rock,102,beat,3-4,drummer1/session2/6_rock_102_beat_3-4.mid,drummer1/session2/6_rock_102_beat_3-4.wav,192.463139,train
drummer1,drummer1/session2,drummer1/session2/60,punk,128,fill,4-4,drummer1/session2/60_punk_128_fill_4-4.mid,drummer1/session2/60_punk_128_fill_4-4.wav,1.713867,train
drummer1,drummer1/session2,drummer1/session2/61,punk,128,fill,4-4,drummer1/session2/61_punk_128_fill_4-4.mid,drummer1/session2/61_punk_128_fill_4-4.wav,1.735352,train
drummer1,drummer1/session2,drummer1/session2/62,punk,144,beat,4-4,drummer1/session2/62_punk_144_beat_4-4.mid,drummer1/session2/62_punk_144_beat_4-4.wav,203.251899,validation
drummer1,drummer1/session2,drummer1/session2/63,punk,144,fill,4-4,drummer1/session2/63_punk_144_fill_4-4.mid,drummer1/session2/63_punk_144_fill_4-4.wav,1.618925,train
drummer1,drummer1/session2,drummer1/session2/64,punk,144,fill,4-4,drummer1/session2/64_punk_144_fill_4-4.mid,drummer1/session2/64_punk_144_fill_4-4.wav,1.627605,train
drummer1,drummer1/session2,drummer1/session2/65,punk,144,fill,4-4,drummer1/session2/65_punk_144_fill_4-4.mid,drummer1/session2/65_punk_144_fill_4-4.wav,1.578126,train
drummer1,drummer1/session2,drummer1/session2/66,punk,144,fill,4-4,drummer1/session2/66_punk_144_fill_4-4.mid,drummer1/session2/66_punk_144_fill_4-4.wav,1.742189,train
drummer1,drummer1/session2,drummer1/session2/67,punk,144,fill,4-4,drummer1/session2/67_punk_144_fill_4-4.mid,drummer1/session2/67_punk_144_fill_4-4.wav,1.703126,validation
drummer1,drummer1/session2,drummer1/session2/68,punk,144,fill,4-4,drummer1/session2/68_punk_144_fill_4-4.mid,drummer1/session2/68_punk_144_fill_4-4.wav,1.598092,train
drummer1,drummer1/session2,drummer1/session2/69,punk,144,fill,4-4,drummer1/session2/69_punk_144_fill_4-4.mid,drummer1/session2/69_punk_144_fill_4-4.wav,1.613717,train
drummer1,drummer1/session2,drummer1/session2/7,jazz/march,88,beat,4-4,drummer1/session2/7_jazz-march_88_beat_4-4.mid,drummer1/session2/7_jazz-march_88_beat_4-4.wav,199.022674,train
drummer1,drummer1/session2,drummer1/session2/70,punk,144,fill,4-4,drummer1/session2/70_punk_144_fill_4-4.mid,drummer1/session2/70_punk_144_fill_4-4.wav,1.747397,train
drummer1,drummer1/session2,drummer1/session2/71,punk,144,fill,4-4,drummer1/session2/71_punk_144_fill_4-4.mid,drummer1/session2/71_punk_144_fill_4-4.wav,1.522571,train
drummer1,drummer1/session2,drummer1/session2/72,punk,144,fill,4-4,drummer1/session2/72_punk_144_fill_4-4.mid,drummer1/session2/72_punk_144_fill_4-4.wav,1.615453,train
drummer1,drummer1/session2,drummer1/session2/73,punk,144,fill,4-4,drummer1/session2/73_punk_144_fill_4-4.mid,drummer1/session2/73_punk_144_fill_4-4.wav,1.613717,train
drummer1,drummer1/session2,drummer1/session2/74,punk,144,fill,4-4,drummer1/session2/74_punk_144_fill_4-4.mid,drummer1/session2/74_punk_144_fill_4-4.wav,1.618057,train
drummer1,drummer1/session2,drummer1/session2/75,punk,144,fill,4-4,drummer1/session2/75_punk_144_fill_4-4.mid,drummer1/session2/75_punk_144_fill_4-4.wav,1.583335,train
drummer1,drummer1/session2,drummer1/session2/76,punk,144,fill,4-4,drummer1/session2/76_punk_144_fill_4-4.mid,drummer1/session2/76_punk_144_fill_4-4.wav,1.573786,train
drummer1,drummer1/session2,drummer1/session2/77,punk,144,fill,4-4,drummer1/session2/77_punk_144_fill_4-4.mid,drummer1/session2/77_punk_144_fill_4-4.wav,1.607640,train
drummer1,drummer1/session2,drummer1/session2/78,punk,144,fill,4-4,drummer1/session2/78_punk_144_fill_4-4.mid,drummer1/session2/78_punk_144_fill_4-4.wav,1.576390,validation
drummer1,drummer1/session2,drummer1/session2/79,punk,144,fill,4-4,drummer1/session2/79_punk_144_fill_4-4.mid,drummer1/session2/79_punk_144_fill_4-4.wav,1.633682,validation
drummer1,drummer1/session2,drummer1/session2/8,jazz/march,176,beat,4-4,drummer1/session2/8_jazz-march_176_beat_4-4.mid,drummer1/session2/8_jazz-march_176_beat_4-4.wav,143.141297,train
drummer1,drummer1/session2,drummer1/session2/80,punk,144,fill,4-4,drummer1/session2/80_punk_144_fill_4-4.mid,drummer1/session2/80_punk_144_fill_4-4.wav,1.654515,train
drummer1,drummer1/session2,drummer1/session2/81,punk,144,fill,4-4,drummer1/session2/81_punk_144_fill_4-4.mid,drummer1/session2/81_punk_144_fill_4-4.wav,1.327258,train
drummer1,drummer1/session2,drummer1/session2/82,punk,144,fill,4-4,drummer1/session2/82_punk_144_fill_4-4.mid,drummer1/session2/82_punk_144_fill_4-4.wav,1.595487,test
drummer1,drummer1/session2,drummer1/session2/83,punk,144,fill,4-4,drummer1/session2/83_punk_144_fill_4-4.mid,drummer1/session2/83_punk_144_fill_4-4.wav,1.485244,train
drummer1,drummer1/session2,drummer1/session2/84,punk,144,fill,4-4,drummer1/session2/84_punk_144_fill_4-4.mid,drummer1/session2/84_punk_144_fill_4-4.wav,1.621529,train
drummer1,drummer1/session2,drummer1/session2/85,punk,144,fill,4-4,drummer1/session2/85_punk_144_fill_4-4.mid,drummer1/session2/85_punk_144_fill_4-4.wav,1.615453,train
drummer1,drummer1/session2,drummer1/session2/86,punk,144,fill,4-4,drummer1/session2/86_punk_144_fill_4-4.mid,drummer1/session2/86_punk_144_fill_4-4.wav,1.647571,test
drummer1,drummer1/session2,drummer1/session2/87,punk,144,fill,4-4,drummer1/session2/87_punk_144_fill_4-4.mid,drummer1/session2/87_punk_144_fill_4-4.wav,1.661460,validation
drummer1,drummer1/session2,drummer1/session2/88,punk,144,fill,4-4,drummer1/session2/88_punk_144_fill_4-4.mid,drummer1/session2/88_punk_144_fill_4-4.wav,1.723092,train
drummer1,drummer1/session2,drummer1/session2/89,punk,144,fill,4-4,drummer1/session2/89_punk_144_fill_4-4.mid,drummer1/session2/89_punk_144_fill_4-4.wav,1.570314,train
drummer1,drummer1/session2,drummer1/session2/9,jazz/march,120,beat,4-4,drummer1/session2/9_jazz-march_120_beat_4-4.mid,drummer1/session2/9_jazz-march_120_beat_4-4.wav,123.589583,train
drummer1,drummer1/session2,drummer1/session2/90,funk/rock,92,beat,4-4,drummer1/session2/90_funk-rock_92_beat_4-4.mid,drummer1/session2/90_funk-rock_92_beat_4-4.wav,119.625016,train
drummer1,drummer1/session2,drummer1/session2/91,funk/rock,92,fill,4-4,drummer1/session2/91_funk-rock_92_fill_4-4.mid,drummer1/session2/91_funk-rock_92_fill_4-4.wav,2.038044,train
drummer1,drummer1/session2,drummer1/session2/92,funk/rock,92,fill,4-4,drummer1/session2/92_funk-rock_92_fill_4-4.mid,drummer1/session2/92_funk-rock_92_fill_4-4.wav,2.025815,train
drummer1,drummer1/session2,drummer1/session2/93,funk/rock,92,fill,4-4,drummer1/session2/93_funk-rock_92_fill_4-4.mid,drummer1/session2/93_funk-rock_92_fill_4-4.wav,2.149457,train
drummer1,drummer1/session2,drummer1/session2/94,funk/rock,92,fill,4-4,drummer1/session2/94_funk-rock_92_fill_4-4.mid,drummer1/session2/94_funk-rock_92_fill_4-4.wav,2.180707,train
drummer1,drummer1/session2,drummer1/session2/95,funk/rock,92,fill,4-4,drummer1/session2/95_funk-rock_92_fill_4-4.mid,drummer1/session2/95_funk-rock_92_fill_4-4.wav,2.350544,train
drummer1,drummer1/session2,drummer1/session2/96,funk/rock,92,fill,4-4,drummer1/session2/96_funk-rock_92_fill_4-4.mid,drummer1/session2/96_funk-rock_92_fill_4-4.wav,2.191576,train
drummer1,drummer1/session2,drummer1/session2/97,funk/rock,92,fill,4-4,drummer1/session2/97_funk-rock_92_fill_4-4.mid,drummer1/session2/97_funk-rock_92_fill_4-4.wav,2.502718,train
drummer1,drummer1/session2,drummer1/session2/98,funk/rock,92,fill,4-4,drummer1/session2/98_funk-rock_92_fill_4-4.mid,drummer1/session2/98_funk-rock_92_fill_4-4.wav,2.516305,test
drummer1,drummer1/session2,drummer1/session2/99,funk/rock,92,fill,4-4,drummer1/session2/99_funk-rock_92_fill_4-4.mid,drummer1/session2/99_funk-rock_92_fill_4-4.wav,2.509511,test
drummer1,drummer1/session3,drummer1/session3/1,rock/prog,125,beat,4-4,drummer1/session3/1_rock-prog_125_beat_4-4.mid,drummer1/session3/1_rock-prog_125_beat_4-4.wav,292.847000,train
drummer1,drummer1/session3,drummer1/session3/10,rock/folk,90,beat,4-4,drummer1/session3/10_rock-folk_90_beat_4-4.mid,drummer1/session3/10_rock-folk_90_beat_4-4.wav,271.551525,train
drummer1,drummer1/session3,drummer1/session3/11,afrobeat,94,beat,4-4,drummer1/session3/11_afrobeat_94_beat_4-4.mid,drummer1/session3/11_afrobeat_94_beat_4-4.wav,257.856435,train
drummer1,drummer1/session3,drummer1/session3/12,latin/bomba,96,beat,4-4,drummer1/session3/12_latin-bomba_96_beat_4-4.mid,drummer1/session3/12_latin-bomba_96_beat_4-4.wav,222.251302,validation
drummer1,drummer1/session3,drummer1/session3/13,rock,115,beat,4-4,drummer1/session3/13_rock_115_beat_4-4.mid,drummer1/session3/13_rock_115_beat_4-4.wav,305.406445,validation
drummer1,drummer1/session3,drummer1/session3/14,rock,94,beat,4-4,drummer1/session3/14_rock_94_beat_4-4.mid,drummer1/session3/14_rock_94_beat_4-4.wav,257.627711,train
drummer1,drummer1/session3,drummer1/session3/15,funk,117,beat,4-4,drummer1/session3/15_funk_117_beat_4-4.mid,drummer1/session3/15_funk_117_beat_4-4.wav,143.644367,validation
drummer1,drummer1/session3,drummer1/session3/16,funk,117,beat,4-4,drummer1/session3/16_funk_117_beat_4-4.mid,drummer1/session3/16_funk_117_beat_4-4.wav,87.074869,train
drummer1,drummer1/session3,drummer1/session3/17,afrocuban/calypso,108,beat,4-4,drummer1/session3/17_afrocuban-calypso_108_beat_4-4.mid,drummer1/session3/17_afrocuban-calypso_108_beat_4-4.wav,244.177279,train
drummer1,drummer1/session3,drummer1/session3/18,rock,128,beat,4-4,drummer1/session3/18_rock_128_beat_4-4.mid,drummer1/session3/18_rock_128_beat_4-4.wav,142.458984,train
drummer1,drummer1/session3,drummer1/session3/2,jazz/swing,185,beat,4-4,drummer1/session3/2_jazz-swing_185_beat_4-4.mid,drummer1/session3/2_jazz-swing_185_beat_4-4.wav,250.320020,train
drummer1,drummer1/session3,drummer1/session3/3,rock/rockabilly,200,beat,4-4,drummer1/session3/3_rock-rockabilly_200_beat_4-4.mid,drummer1/session3/3_rock-rockabilly_200_beat_4-4.wav,313.186250,train
drummer1,drummer1/session3,drummer1/session3/4,jazz/linear,182,beat,4-4,drummer1/session3/4_jazz-linear_182_beat_4-4.mid,drummer1/session3/4_jazz-linear_182_beat_4-4.wav,268.777891,train
drummer1,drummer1/session3,drummer1/session3/5,jazz/linear,128,beat,4-4,drummer1/session3/5_jazz-linear_128_beat_4-4.mid,drummer1/session3/5_jazz-linear_128_beat_4-4.wav,249.040039,train
drummer1,drummer1/session3,drummer1/session3/6,dance/disco,120,beat,4-4,drummer1/session3/6_dance-disco_120_beat_4-4.mid,drummer1/session3/6_dance-disco_120_beat_4-4.wav,225.941667,train
drummer1,drummer1/session3,drummer1/session3/7,dance/disco,120,beat,4-4,drummer1/session3/7_dance-disco_120_beat_4-4.mid,drummer1/session3/7_dance-disco_120_beat_4-4.wav,58.050000,train
drummer1,drummer1/session3,drummer1/session3/8,rock,135,beat,4-4,drummer1/session3/8_rock_135_beat_4-4.mid,drummer1/session3/8_rock_135_beat_4-4.wav,30.209229,train
drummer1,drummer1/session3,drummer1/session3/9,rock,135,beat,4-4,drummer1/session3/9_rock_135_beat_4-4.mid,drummer1/session3/9_rock_135_beat_4-4.wav,197.532210,train
